Truth,Decoded
Salve quanto costa quell articolo,buona io sono mario
A che ora arriva il pullman,a che ora arriva il pullman
Buonasera io sono Mario,buongor io sono mario
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Prendiamo un caffe al bar,prendiamo un caffe al bar
Va bene grazie lo stesso,tutbene tu
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero costa hedre al autista
Certo ecco a lei vuole un sacchetto,certo ecco a lei vuole un saculto
Tutto bene tu,tutto bene tu
"Certo volentieri, io lo prendero macchiato",tra voaidil costa
A che ora arriva il pullman,a che ora va io un un
Buongiorno io sono Mario,buona io
Certo ecco a lei vuole un sacchetto,tra va costa io e lo
Purtroppo non lo so pero potresti chiedere all autista,e lo lo lo io io lo autista
Perfetto vorrei comprarne due.,tra vorora lredreclo
Prego,prego
