Truth,Decoded
Buongiorno io sono Mario,buongiorno io sono mario
Tutto bene grazie,tutto bene grazie
Buonasera io sono Mario,ronaserai sono mario
Tutto bene tu,tutto bene tu
"Certo volentieri, io lo prendero macchiato",certo volentieri lo lo prendero macchiato
A che ora arriva il pullman,a che arriva il pullman
Va bene grazie lo stesso,va e grazie lo stesso
Si grazie e arrivederci,si grazie grarizesi
Quanto costa il biglietto,tutto costa io biglto
Prego,prego
Le auguro una buona giornata,le auguro una buona giornata
Perfetto vorrei comprarne due.,perfetto va vorrei comprarne due
Certo ecco a lei vuole un sacchetto,certo ecco a lei vuole un sucheto
Purtroppo non lo so pero potresti chiedere all autista,prtropnon lo a pero porestiehre autista
Prendiamo un caffe al bar,prendiamo che al a
Dovrebbe arrivare tra qualche minuto,dovrebeariare tra qualche minuto
