Truth,Decoded
Buonasera io sono Mario,runrie si
E in offerta costa dieci euro,prego
Buongiorno io sono Mario,mario
Certo ecco a lei vuole un sacchetto,e si
Purtroppo non lo so pero potresti chiedere all autista,e stai
Dovrebbe arrivare tra qualche minuto,prenoerareli
"Certo volentieri, io lo prendero macchiato",ronori lo polromliato
Salve quanto costa quell articolo,vuouol io
Purtroppo non lo so pero potresti chiedere all autista,lo lo lo lo lo lo stai e io
Piacere Luigi come stai,pero lo lomliati
Le auguro una buona giornata,luliounlnlonto
Quanto costa il biglietto,tutto al io
Dovrebbe arrivare tra qualche minuto,rtobnben si so a so
Buonasera io sono Mario,buoeri lo io
Perfetto vorrei comprarne due.,bene onomlae
Tutto bene tu,butobene io
