Truth,Decoded
Buonasera io sono Mario,bene arara io sono mario
E in offerta costa dieci euro,pregairo
Buongiorno io sono Mario,lo lo a
Certo ecco a lei vuole un sacchetto,piacere lo uotraicli
Purtroppo non lo so pero potresti chiedere all autista,pero lo lo lo peoie ora il autista
Dovrebbe arrivare tra qualche minuto,prego arrivare nduchemunuto
"Certo volentieri, io lo prendero macchiato",certo olrnieri io lo prendero macchiato
Salve quanto costa quell articolo,e tu una a il articolo
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere al autista
Piacere Luigi come stai,piacere luigi come stai
Le auguro una buona giornata,le auguro una buona io
Quanto costa il biglietto,quanto costa il biglietto
Dovrebbe arrivare tra qualche minuto,drtobe arrivare so ulcho io
Buonasera io sono Mario,buonasera lo io sono mario
Perfetto vorrei comprarne due.,pefetoerorei comprarne
Tutto bene tu,tutto bene tu
