Truth,Decoded
Piacere Luigi come stai,piacere io e stai
Quanto costa il biglietto,e lei
Buonasera io sono Mario,a griaio bar io un lo mario
Tutto bene tu,pretie lei
E in offerta costa dieci euro,prego
Va bene grazie lo stesso,e grazie vreieiui
Dovrebbe arrivare tra qualche minuto,prego arrivare due minuto
Prendiamo un caffe al bar,prendiamo tra caffe al bar
Si grazie e arrivederci,preazci
Le auguro una buona giornata,prego amare a una
Salve quanto costa quell articolo,a tra va e euro
Tutto bene grazie,prego io io
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Buongiorno io sono Mario,buongiorno io sono mario
Tutto bene tu,tutto bene tu
Perfetto vorrei comprarne due.,perfetto io lei comprarne due
