Truth,Decoded
Va bene grazie lo stesso,va bene grazie so
Si grazie e arrivederci,e e lei
Certo ecco a lei vuole un sacchetto,certo lo iaivi lo lo lactato
A che ora arriva il pullman,e lo aorial lo lo
Tutto bene grazie,tutto bene io
Prego,prego
Prendiamo un caffe al bar,perenvo un a all
Buongiorno io sono Mario,buononsoi sono mario
E in offerta costa dieci euro,e e friaio
Le auguro una buona giornata,lo a buona guatn
Purtroppo non lo so pero potresti chiedere all autista,pero un lo bene bene hieiele autista
Va bene grazie lo stesso,va bene grazie so
Si grazie e arrivederci,bene grte io
Salve quanto costa quell articolo,a e lo sono il io
A che ora arriva il pullman,e a a arivail pullman
Certo ecco a lei vuole un sacchetto,ertonoa a a a lo le un certo
