Truth,Decoded
Piacere Luigi come stai,piacere ugiocome stai
Quanto costa il biglietto,purenlo io autista
Buonasera io sono Mario,bunraora io sono mario
Tutto bene tu,perfetegiei
E in offerta costa dieci euro,prego
Va bene grazie lo stesso,e e gievagie io lei
Dovrebbe arrivare tra qualche minuto,rveno arrivare tra che minuto
Prendiamo un caffe al bar,prendiamo una albart
Si grazie e arrivederci,preazi
Le auguro una buona giornata,preaquoavoa io a giornata
Salve quanto costa quell articolo,a reaquaneo e lo lo
Tutto bene grazie,pruogti
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Buongiorno io sono Mario,buongiorno io sono mario
Tutto bene tu,tutto bene tu
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
