Truth,Decoded
Salve quanto costa quell articolo,buononao io sono mario
A che ora arriva il pullman,a che ora arriva il pullman
Buonasera io sono Mario,buongiorno io sono mario
"Certo volentieri, io lo prendero macchiato",certo olnteri io lo prendero macchiato
Prendiamo un caffe al bar,prendiamo un caffe al bar
Va bene grazie lo stesso,tutto grazeloteo
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero posticedere al autista
Certo ecco a lei vuole un sacchetto,e lo sono a lei vuole un sacuo
Tutto bene tu,tutto bene tu
"Certo volentieri, io lo prendero macchiato",praoidi a autista
A che ora arriva il pullman,a graor va io
Buongiorno io sono Mario,prego
Certo ecco a lei vuole un sacchetto,a tra uoaicl una
Purtroppo non lo so pero potresti chiedere all autista,e io io lo autista
Perfetto vorrei comprarne due.,a tra voarora ciadre costa
Prego,prego
