Truth,Decoded
Salve quanto costa quell articolo,buona io sono sono
A che ora arriva il pullman,a che ora arriva il pullman
Buonasera io sono Mario,buonasera io sono mario
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Prendiamo un caffe al bar,prendiamo un caffe al bar
Va bene grazie lo stesso,e bene razoteso
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero costa chiedere al autista
Certo ecco a lei vuole un sacchetto,certo ecco a lei vuole un sacchetto
Tutto bene tu,tutto bene tu
"Certo volentieri, io lo prendero macchiato",prego pidealo
A che ora arriva il pullman,e ora al lo msan
Buongiorno io sono Mario,buona io
Certo ecco a lei vuole un sacchetto,e e tra io
Purtroppo non lo so pero potresti chiedere all autista,e e pero autista
Perfetto vorrei comprarne due.,e a voarori dadre tutto
Prego,prego
