Truth,Decoded
Salve quanto costa quell articolo,certo lo io lo tutto
A che ora arriva il pullman,a che ora arriva il pullman
Buonasera io sono Mario,buonosrn io sono mario
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Prendiamo un caffe al bar,prendiamo un caffe al bar
Va bene grazie lo stesso,tutbene io
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero costa chiedere al autista
Certo ecco a lei vuole un sacchetto,certo ecco a lei vuole un sacueto
Tutto bene tu,tutto bene tu
"Certo volentieri, io lo prendero macchiato",prego bene costa
A che ora arriva il pullman,e e ora va lo le
Buongiorno io sono Mario,pruoio
Certo ecco a lei vuole un sacchetto,pero vuruoa costa
Purtroppo non lo so pero potresti chiedere all autista,e lo lo poedri il autista
Perfetto vorrei comprarne due.,e lo volrora lridrelta
Prego,prego
