Truth,Decoded
Buongiorno io sono Mario,petce due io e a
Tutto bene grazie,petce tu e
Buonasera io sono Mario,bene gruen a lo lo
Tutto bene tu,bene tu a un
"Certo volentieri, io lo prendero macchiato",setn tu a e io
A che ora arriva il pullman,setn lo a e e
Va bene grazie lo stesso,biace tu a e e lo
Si grazie e arrivederci,bene lo a a io
Quanto costa il biglietto,setce tu io io un
Prego,petce tu a a io
Le auguro una buona giornata,bene un io in
Perfetto vorrei comprarne due.,setn tu a e e
Certo ecco a lei vuole un sacchetto,bene tu a a
Purtroppo non lo so pero potresti chiedere all autista,plane tu a a tra lo
Prendiamo un caffe al bar,petce due io e e
Dovrebbe arrivare tra qualche minuto,pero a a a e lo
