Truth,Decoded
Salve quanto costa quell articolo,salve quanto costa il articolo
Piacere Luigi come stai,piacere un come stai
E in offerta costa dieci euro,e in offerta costa dieci euro
"Certo volentieri, io lo prendero macchiato",e voipidlusa
Piacere Luigi come stai,piacere a stai
Quanto costa il biglietto,e lo lo si le io
Le auguro una buona giornata,pero lo a io a bar
A che ora arriva il pullman,a a a lo lo
Si grazie e arrivederci,a e ziri
Va bene grazie lo stesso,a a e greiei
Prego,prego
Prendiamo un caffe al bar,prenda lo a bar
Tutto bene tu,pero e io
Salve quanto costa quell articolo,a e gaieieiuo
Perfetto vorrei comprarne due.,e lo prala due una
Tutto bene grazie,tutto bene io
