Truth,Decoded
Buongiorno io sono Mario,lo lo io
Prego,pero
Le auguro una buona giornata,lo sono
Buonasera io sono Mario,tutto lo io
Quanto costa il biglietto,pruonltsta
E in offerta costa dieci euro,ora
"Certo volentieri, io lo prendero macchiato",euro e a lo
Perfetto vorrei comprarne due.,prerae
Si grazie e arrivederci,lo oieto
Tutto bene grazie,butobne io
Certo ecco a lei vuole un sacchetto,tu aivlu io
Prendiamo un caffe al bar,prual a
Purtroppo non lo so pero potresti chiedere all autista,lo lo lo ora auata
Salve quanto costa quell articolo,lo io
Tutto bene tu,butobe io
Buongiorno io sono Mario,sono io
