Truth,Decoded
Buonasera io sono Mario,bene a sono mario
E in offerta costa dieci euro,a e io
Buongiorno io sono Mario,buona lo tu
Certo ecco a lei vuole un sacchetto,a a arotaicsi
Purtroppo non lo so pero potresti chiedere all autista,tra lo io io lo e perdricril autista
Dovrebbe arrivare tra qualche minuto,reazo vravare due minuto
"Certo volentieri, io lo prendero macchiato",certo oenieri io io prendero macchiato
Salve quanto costa quell articolo,certo quanto un articolo
Purtroppo non lo so pero potresti chiedere all autista,purtroponon lo so pero potresti chiedere al autista
Piacere Luigi come stai,piacere luigi come stai
Le auguro una buona giornata,le auguro una buona costa
Quanto costa il biglietto,quanto costa il biglietto
Dovrebbe arrivare tra qualche minuto,drvobe arrivare ora qualche minuto
Buonasera io sono Mario,buonasera io sono mario
Perfetto vorrei comprarne due.,perfetto vorrei comprarne un
Tutto bene tu,tutto bene tu
