Truth,Decoded
Piacere Luigi come stai,piacere come stai
Quanto costa il biglietto,piregltsta
Buonasera io sono Mario,reaeaor io mario
Tutto bene tu,prego io
E in offerta costa dieci euro,prego
Va bene grazie lo stesso,e rezre vregie due
Dovrebbe arrivare tra qualche minuto,perfetto aravaren due minuto
Prendiamo un caffe al bar,prendiamo uncafe bar
Si grazie e arrivederci,grazie
Le auguro una buona giornata,piarea a e a tra
Salve quanto costa quell articolo,a greazguanvi io euro
Tutto bene grazie,prego grazie
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Buongiorno io sono Mario,buongiorno io sono mario
Tutto bene tu,tutto bene tu
Perfetto vorrei comprarne due.,perfetto lei comprarne due
