Truth,Decoded
Buongiorno io sono Mario,buongiorno so sono mario
Prego,prego
Le auguro una buona giornata,le euro un a un ora
Buonasera io sono Mario,buonosesraio lo mario
Quanto costa il biglietto,puertenco lo uonml igitsta
E in offerta costa dieci euro,in offerta lo io io euro
"Certo volentieri, io lo prendero macchiato",rtontonriro lo lo prendero mario
Perfetto vorrei comprarne due.,peredovri comprarne un
Si grazie e arrivederci,tutto oaieieueto
Tutto bene grazie,tutto bene io
Certo ecco a lei vuole un sacchetto,certo lo a vuole un certo
Prendiamo un caffe al bar,pero lo nafo lo bar
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo lo lo pero stoshi che due lo lo costa
Salve quanto costa quell articolo,perfevaiumuo
Tutto bene tu,tutto bene tu
Buongiorno io sono Mario,buonionronrnio sono mario
