Truth,Decoded
Buonasera io sono Mario,rinoearara io sono mario
E in offerta costa dieci euro,e giediri
Buongiorno io sono Mario,lo tu
Certo ecco a lei vuole un sacchetto,pero lo octatiaiei
Purtroppo non lo so pero potresti chiedere all autista,pero io io a pepdrirlautista
Dovrebbe arrivare tra qualche minuto,prego ravre certo
"Certo volentieri, io lo prendero macchiato",certo ora io io pero macchiato
Salve quanto costa quell articolo,secte sono tu il articolo
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiecro autista
Piacere Luigi come stai,piacere un io come stai
Le auguro una buona giornata,le auguro una non lo
Quanto costa il biglietto,quanto costa lo igieto
Dovrebbe arrivare tra qualche minuto,drvrobe arrivare so uachomo
Buonasera io sono Mario,buona oaser lo io sono mario
Perfetto vorrei comprarne due.,prtetroroi comprarne un
Tutto bene tu,tutto bene tu
