Truth,Decoded
Buonasera io sono Mario,sbunioe si sono mario
E in offerta costa dieci euro,e dieci
Buongiorno io sono Mario,lo tu
Certo ecco a lei vuole un sacchetto,e lo octoatiaiceci
Purtroppo non lo so pero potresti chiedere all autista,e a lo lo prdril autista
Dovrebbe arrivare tra qualche minuto,prego ravre dluto
"Certo volentieri, io lo prendero macchiato",certo volentieri io io non pero macchiato
Salve quanto costa quell articolo,salve quanto tu il aicoheo
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pepoporesti chiedere lo autista
Piacere Luigi come stai,piceruo un io come stai
Le auguro una buona giornata,le auguro una non lo
Quanto costa il biglietto,quanto costa il biglietto
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare so uisosuno
Buonasera io sono Mario,tu oser lo io sono mario
Perfetto vorrei comprarne due.,beoerio io comprarne un
Tutto bene tu,tutto bene io
