Truth,Decoded
Va bene grazie lo stesso,vbtenbe grazie e stesso
Si grazie e arrivederci,si io io e ariviviederi
Certo ecco a lei vuole un sacchetto,certo lo eivuol un il achto
A che ora arriva il pullman,a che ora arriva il pullman
Tutto bene grazie,tutto bene grazie
Prego,prego
Prendiamo un caffe al bar,prego un caffe lo bar
Buongiorno io sono Mario,buniono io sono mario
E in offerta costa dieci euro,e in offerta costa io io euro
Le auguro una buona giornata,lo auguro una buona giornata
Purtroppo non lo so pero potresti chiedere all autista,purtro non so so pero potresti chiedere al autista
Va bene grazie lo stesso,va bene grazie e sono
Si grazie e arrivederci,in grazie
Salve quanto costa quell articolo,salve a lo quell atico
A che ora arriva il pullman,a che a arriva il pullman
Certo ecco a lei vuole un sacchetto,certo a lo a a lei vuole sacchetto
