Truth,Decoded
Buongiorno io sono Mario,buongiorno io sono mario
Prego,prego
Le auguro una buona giornata,le auguro una buona giornata
Buonasera io sono Mario,buonasera lo io so mario
Quanto costa il biglietto,qtuengo il biglietto
E in offerta costa dieci euro,e in oferaco io lei euro
"Certo volentieri, io lo prendero macchiato",certo toeterio lo lo prendero macchiato
Perfetto vorrei comprarne due.,perfetto lei comprarne due
Si grazie e arrivederci,ruonoe voiverctio
Tutto bene grazie,tutto bene grazie
Certo ecco a lei vuole un sacchetto,certo ecco a lei vuole un sacuro
Prendiamo un caffe al bar,prendiamo un caffe al bar
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere al autista
Salve quanto costa quell articolo,certo aoceoa tutto
Tutto bene tu,tutto bene tu
Buongiorno io sono Mario,buongiorno io sono mario
