Truth,Decoded
Va bene grazie lo stesso,a a lo
Si grazie e arrivederci,a a lo
Certo ecco a lei vuole un sacchetto,lo a lo
A che ora arriva il pullman,a mario
Tutto bene grazie,a lo
Prego,a lo
Prendiamo un caffe al bar,a a lo
Buongiorno io sono Mario,a a mario
E in offerta costa dieci euro,a mario
Le auguro una buona giornata,a a lo
Purtroppo non lo so pero potresti chiedere all autista,lo e lo
Va bene grazie lo stesso,lo
Si grazie e arrivederci,a lo
Salve quanto costa quell articolo,a lo
A che ora arriva il pullman,a lo
Certo ecco a lei vuole un sacchetto,a lo
