Truth,Decoded
Buongiorno io sono Mario,buongiorno sono mario
Prego,prego
Le auguro una buona giornata,le auguro una buona giornata
Buonasera io sono Mario,buonasera lo io sono mario
Quanto costa il biglietto,lo lo il biglietto
E in offerta costa dieci euro,e in ora costa dieci euro
"Certo volentieri, io lo prendero macchiato",certo oleteri io lo prendero macchiato
Perfetto vorrei comprarne due.,perfetorei comprarne due
Si grazie e arrivederci,pero e va vliclto
Tutto bene grazie,tutto bene grazie
Certo ecco a lei vuole un sacchetto,certo cocaei vuole un auguro
Prendiamo un caffe al bar,prendiamo un caffe al bar
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere al autista
Salve quanto costa quell articolo,certo e aonomauto
Tutto bene tu,tutto bene tu
Buongiorno io sono Mario,buongiorno sono mario
