Truth,Decoded
Buonasera io sono Mario,bene a sono mario
E in offerta costa dieci euro,a e giedgi
Buongiorno io sono Mario,buona tu
Certo ecco a lei vuole un sacchetto,tra lruotaicti
Purtroppo non lo so pero potresti chiedere all autista,purtre a lo lo lo prtre stai ciedl autista
Dovrebbe arrivare tra qualche minuto,a grazie vravre dumtn
"Certo volentieri, io lo prendero macchiato",certo vorrei io prendero macchiato
Salve quanto costa quell articolo,le tu quanto un icolo
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere al autista
Piacere Luigi come stai,piacere luigi come stai
Le auguro una buona giornata,le auguro una buona costa
Quanto costa il biglietto,quanto costa il biglietto
Dovrebbe arrivare tra qualche minuto,dotonbe arivro tra quashomto
Buonasera io sono Mario,buonasera io sono mario
Perfetto vorrei comprarne due.,ptutovoroei comprarne
Tutto bene tu,tutto bene tu
