Truth,Decoded
Salve quanto costa quell articolo,lo lo lo
Piacere Luigi come stai,lo lo io
E in offerta costa dieci euro,lo io
"Certo volentieri, io lo prendero macchiato",lo io
Piacere Luigi come stai,lo io
Quanto costa il biglietto,euro io
Le auguro una buona giornata,lo io
A che ora arriva il pullman,lo io io
Si grazie e arrivederci,e io
Va bene grazie lo stesso,lo io
Prego,e io
Prendiamo un caffe al bar,lo io io
Tutto bene tu,lo io io
Salve quanto costa quell articolo,e io
Perfetto vorrei comprarne due.,lo io io io io
Tutto bene grazie,lo io io
