Truth,Decoded
Buongiorno io sono Mario,buongiorno io sono mario
Prego,prego
Le auguro una buona giornata,le auguro una buona giornata
Buonasera io sono Mario,buonasera lo sono mario
Quanto costa il biglietto,tutto costa il biglietto
E in offerta costa dieci euro,e in ofertaco io lei euro
"Certo volentieri, io lo prendero macchiato",certo lenteri lo lo prendero macchiato
Perfetto vorrei comprarne due.,perfetto lei comprarne due
Si grazie e arrivederci,tu lo va vueilto
Tutto bene grazie,tutto bene grazie
Certo ecco a lei vuole un sacchetto,certo ecco a lei vuole un sacchetto
Prendiamo un caffe al bar,prendiamo un caffe a bar
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero postihiere al autista
Salve quanto costa quell articolo,certo lo lo io
Tutto bene tu,tutto bene tu
Buongiorno io sono Mario,buongiorno io sono mario
