Truth,Decoded
Salve quanto costa quell articolo,buona io sono mario
A che ora arriva il pullman,a che ora arriva il pullman
Buonasera io sono Mario,buongoaora io sono mario
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Prendiamo un caffe al bar,prendiamo un caffe al bar
Va bene grazie lo stesso,e bene io
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero porost hedre al autista
Certo ecco a lei vuole un sacchetto,certo ecco a lei vuole un sacuto
Tutto bene tu,tutto bene tu
"Certo volentieri, io lo prendero macchiato",prevoidel costa
A che ora arriva il pullman,a che ora va io un
Buongiorno io sono Mario,buona io
Certo ecco a lei vuole un sacchetto,preavao costa e lo
Purtroppo non lo so pero potresti chiedere all autista,prego lo lo peodil autista
Perfetto vorrei comprarne due.,pravorora lredredlto
Prego,prego
