Truth,Decoded
Piacere Luigi come stai,piacere io come stai
Quanto costa il biglietto,puren lei autista
Buonasera io sono Mario,e rinoe mario io sono mario
Tutto bene tu,prego io io
E in offerta costa dieci euro,pregiedo
Va bene grazie lo stesso,e e iaie lo
Dovrebbe arrivare tra qualche minuto,lo vravare duemnuto
Prendiamo un caffe al bar,prendiamo prncafe al bar
Si grazie e arrivederci,prazci
Le auguro una buona giornata,prego mario a guirnta
Salve quanto costa quell articolo,a granveluro
Tutto bene grazie,prego gizete
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Buongiorno io sono Mario,buongiorno io sono mario
Tutto bene tu,tutto bene tu
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
