Truth,Decoded
Buongiorno io sono Mario,buononri sono mario
Prendiamo un caffe al bar,bene a a all
Perfetto vorrei comprarne due.,pcertevr bar un
Buonasera io sono Mario,buonoasri io sono mario
Tutto bene tu,tutobene tu
Piacere Luigi come stai,piacere un stai
Quanto costa il biglietto,tutocos e si lo
Prego,pero
Tutto bene grazie,tutobonbe grazie
E in offerta costa dieci euro,e e certo a io io
Dovrebbe arrivare tra qualche minuto,erbrob a ravate quell io
"Certo volentieri, io lo prendero macchiato",certoneiri io io lo due pero achito
Va bene grazie lo stesso,bene so
Piacere Luigi come stai,purueuan a stai
A che ora arriva il pullman,e lo a va il pullman
Dovrebbe arrivare tra qualche minuto,reba arivaeoe al e io
