Truth,Decoded
A che ora arriva il pullman,a che ora arriva il pullman
Si grazie e arrivederci,si grazie e arivedeso
E in offerta costa dieci euro,e in offerta costa dieci euro
Piacere Luigi come stai,piacere luigi come stai
Salve quanto costa quell articolo,a lo quanto costa quell articolo
Quanto costa il biglietto,quanto costa il biglietto
Prendiamo un caffe al bar,prendiamo un caffe al bar
Certo ecco a lei vuole un sacchetto,certo ecco a lei vuole un sacchetto
Le auguro una buona giornata,le auguro una buona giornata
Buonasera io sono Mario,buonasera io sono mario
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Prego,prego
Tutto bene grazie,tutto bene grazie
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere autista
Va bene grazie lo stesso,va bene grazie lo stesso
Certo ecco a lei vuole un sacchetto,certo evolotri vuole un smacmcheito
