Truth,Decoded
Buongiorno io sono Mario,buonionrnrnio sono mario
Tutto bene grazie,tutto bene grazie
Buonasera io sono Mario,ronaserai sono mario
Tutto bene tu,tutto bene tu
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero mahriato
A che ora arriva il pullman,a che arriva in pullman
Va bene grazie lo stesso,va bene grezaele stesso
Si grazie e arrivederci,va bene lo lei
Quanto costa il biglietto,tutto costa io bilto
Prego,prego
Le auguro una buona giornata,le auguro una buona giornata
Perfetto vorrei comprarne due.,pero lei comprarne due
Certo ecco a lei vuole un sacchetto,certo lo a lei vuole un scheto
Purtroppo non lo so pero potresti chiedere all autista,prtroponorerorethrerere autista
Prendiamo un caffe al bar,preamou e lo a
Dovrebbe arrivare tra qualche minuto,dovrobearivare a qualche minuto
