Truth,Decoded
Buongiorno io sono Mario,lo lo certo
Prendiamo un caffe al bar,a e e prego
Perfetto vorrei comprarne due.,a a e e stai
Buonasera io sono Mario,lo lo lo
Tutto bene tu,a a lo
Piacere Luigi come stai,lo lo lo lo
Quanto costa il biglietto,a e lo
Prego,a lo
Tutto bene grazie,a lo certo
E in offerta costa dieci euro,a lo
Dovrebbe arrivare tra qualche minuto,a e io io io
"Certo volentieri, io lo prendero macchiato",a a a lo
Va bene grazie lo stesso,lo stai
Piacere Luigi come stai,a stai
A che ora arriva il pullman,a tu uetao
Dovrebbe arrivare tra qualche minuto,a e ustoao
