Truth,Decoded
Buongiorno io sono Mario,buongiorno sono mario
Prego,prego
Le auguro una buona giornata,le auguro una buona giornata
Buonasera io sono Mario,buongnserenao io so mario
Quanto costa il biglietto,ptueono so il bigitito
E in offerta costa dieci euro,e in ofertacosi lei euro
"Certo volentieri, io lo prendero macchiato",certo toleterio lo lo prendero macchiato
Perfetto vorrei comprarne due.,prego lei comprarne due
Si grazie e arrivederci,un e va vieciltito
Tutto bene grazie,tutto bene io
Certo ecco a lei vuole un sacchetto,certo lo lei vuole un sacuto
Prendiamo un caffe al bar,prendiamo un caffe al bar
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero porosto che bene al autista
Salve quanto costa quell articolo,certo e vuocuamahito
Tutto bene tu,tutto bene tu
Buongiorno io sono Mario,buongiorno sono mario
