Truth,Decoded
Va bene grazie lo stesso,vbtentbene graiete sono
Si grazie e arrivederci,si va io lei
Certo ecco a lei vuole un sacchetto,certo lo e lo puenm machto
A che ora arriva il pullman,a che ora arivail pullman
Tutto bene grazie,tutto bene grazie
Prego,prego
Prendiamo un caffe al bar,prego onafl bar
Buongiorno io sono Mario,buona io io sono mario
E in offerta costa dieci euro,e in offerta costa io
Le auguro una buona giornata,auguro una buona gioao
Purtroppo non lo so pero potresti chiedere all autista,purtroppo un so lo pero potresti che bene a lo autista
Va bene grazie lo stesso,va bene grazie so
Si grazie e arrivederci,bene grazieieo
Salve quanto costa quell articolo,e un lo il atico
A che ora arriva il pullman,a che lo arriva il pullman
Certo ecco a lei vuole un sacchetto,certo a lo a lei vuole un achto
