Truth,Decoded
Buongiorno io sono Mario,bungiroronso sono mario
Prego,prego
Le auguro una buona giornata,le euro una ora giornata
Buonasera io sono Mario,buonasera so mario
Quanto costa il biglietto,prteonco so lo io
E in offerta costa dieci euro,e in ofertacosi pero
"Certo volentieri, io lo prendero macchiato",certo toetero lo lo prendero macchiato
Perfetto vorrei comprarne due.,predorori comprarne due
Si grazie e arrivederci,un e voaierto
Tutto bene grazie,tutto bene io
Certo ecco a lei vuole un sacchetto,certo lo a lo un lo
Prendiamo un caffe al bar,pronao lo anafe lo bar
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero pero streshieael lo autista
Salve quanto costa quell articolo,erfe aeauio
Tutto bene tu,tutto bene tu
Buongiorno io sono Mario,buonionrnrn io sono mario
