Truth,Decoded
Buonasera io sono Mario,a bene tra io sono mario
E in offerta costa dieci euro,a e si
Buongiorno io sono Mario,lo tu
Certo ecco a lei vuole un sacchetto,pero vorotraicsi
Purtroppo non lo so pero potresti chiedere all autista,e io lo a e si al autista
Dovrebbe arrivare tra qualche minuto,a pero oravarei duemnuta
"Certo volentieri, io lo prendero macchiato",certo oerieri io prendero macchiato
Salve quanto costa quell articolo,lectuo quanto e un articolo
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potrestichiecere al autista
Piacere Luigi come stai,piacere luigi come stai
Le auguro una buona giornata,le auguro una buona giornata
Quanto costa il biglietto,quanto costa il biglietto
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra quacheminto
Buonasera io sono Mario,buona asera io sono mario
Perfetto vorrei comprarne due.,perfetoeriorei comprarne
Tutto bene tu,tutto bene tu
