Truth,Decoded
Piacere Luigi come stai,piacere licm stai
Quanto costa il biglietto,puredgilgista
Buonasera io sono Mario,prinoe bar io un mario
Tutto bene tu,prego e si
E in offerta costa dieci euro,pregvri
Va bene grazie lo stesso,tra dzavagi un
Dovrebbe arrivare tra qualche minuto,reabo arrivare due minuto
Prendiamo un caffe al bar,prendiamo uncafe al bar
Si grazie e arrivederci,prezci
Le auguro una buona giornata,prendiamo amaron a bar
Salve quanto costa quell articolo,a e auanv euro
Tutto bene grazie,e e gzri
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Buongiorno io sono Mario,buongiorno io sono mario
Tutto bene tu,tutto bene tu
Perfetto vorrei comprarne due.,perfetto io lei comprarne due
