Truth,Decoded
Buongiorno io sono Mario,buononrno sono mario
Tutto bene grazie,tutto bene grazie
Buonasera io sono Mario,ronsaseraio sono mario
Tutto bene tu,lo bene un
"Certo volentieri, io lo prendero macchiato",certo oenrio lo prendero mario
A che ora arriva il pullman,e arriva in plma
Va bene grazie lo stesso,va bene revaele sono
Si grazie e arrivederci,va e e rezei
Quanto costa il biglietto,tutto seteblto
Prego,prego
Le auguro una buona giornata,lo euro un buona mario
Perfetto vorrei comprarne due.,pereri comprarne
Certo ecco a lei vuole un sacchetto,lo e il un scheto
Purtroppo non lo so pero potresti chiedere all autista,prononeoererere quanto
Prendiamo un caffe al bar,prnaro il lo a
Dovrebbe arrivare tra qualche minuto,drob arrivare a al e quanto
