Truth,Decoded
Va bene grazie lo stesso,bene so
Si grazie e arrivederci,e io
Certo ecco a lei vuole un sacchetto,stai lo lo liato
A che ora arriva il pullman,e aoalmo
Tutto bene grazie,lo un griu
Prego,prego
Prendiamo un caffe al bar,pero lo lo
Buongiorno io sono Mario,lo sono io lo io
E in offerta costa dieci euro,reoio
Le auguro una buona giornata,buona sono
Purtroppo non lo so pero potresti chiedere all autista,sono bene dieci e liata
Va bene grazie lo stesso,e grise so
Si grazie e arrivederci,e raieo
Salve quanto costa quell articolo,a lo lo
A che ora arriva il pullman,a va il pullman
Certo ecco a lei vuole un sacchetto,non a avivo lo qicheo
