Truth,Decoded
Buonasera io sono Mario,prinioe a io sono mario
E in offerta costa dieci euro,prego dieci
Buongiorno io sono Mario,buona
Certo ecco a lei vuole un sacchetto,pero lo rotraici io
Purtroppo non lo so pero potresti chiedere all autista,e lo lo lo lo lo lo si autista
Dovrebbe arrivare tra qualche minuto,prego aravre si due minuto
"Certo volentieri, io lo prendero macchiato",certo volentieri io io pomonero mario
Salve quanto costa quell articolo,e tu un lo e il articolo
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere al autista
Piacere Luigi come stai,piacere luigi come stai
Le auguro una buona giornata,le auguro una buona io
Quanto costa il biglietto,quanto costa il biglietto
Dovrebbe arrivare tra qualche minuto,dovobe arrivare stai qulshomo
Buonasera io sono Mario,buona asera lo io sono mario
Perfetto vorrei comprarne due.,perfetto lei comprarne
Tutto bene tu,tutto bene tu
