Truth,Decoded
Buonasera io sono Mario,buneari sono mario
E in offerta costa dieci euro,e giedio
Buongiorno io sono Mario,buona
Certo ecco a lei vuole un sacchetto,pero lo octatiaiceti
Purtroppo non lo so pero potresti chiedere all autista,e lo lo a podricl autista
Dovrebbe arrivare tra qualche minuto,prego ravre tutto
"Certo volentieri, io lo prendero macchiato",certo bene io io io non pero macchiato
Salve quanto costa quell articolo,ectue un lo il aicoeto
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere al autista
Piacere Luigi come stai,piacere un come so
Le auguro una buona giornata,le auguro una non io
Quanto costa il biglietto,quanto costa il igieto
Dovrebbe arrivare tra qualche minuto,drvrobe arriva so a aishomunto
Buonasera io sono Mario,tu aser lo io sono mario
Perfetto vorrei comprarne due.,perteteriori comprarne un
Tutto bene tu,tutto bene tu
