Truth,Decoded
Salve quanto costa quell articolo,ertuoe a io sono mario
A che ora arriva il pullman,a che ora arriva il pullman
Buonasera io sono Mario,buonasera io sono mario
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Prendiamo un caffe al bar,prendiamo un caffe al bar
Va bene grazie lo stesso,tutbene grazie
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero costa chiedere al autista
Certo ecco a lei vuole un sacchetto,certo ecco a lei vuole un sacchetto
Tutto bene tu,tutto bene tu
"Certo volentieri, io lo prendero macchiato",tra io io al autista
A che ora arriva il pullman,a che ora va io pullman
Buongiorno io sono Mario,buona io
Certo ecco a lei vuole un sacchetto,preavia ctactsi
Purtroppo non lo so pero potresti chiedere all autista,prego lo pricl autista
Perfetto vorrei comprarne due.,tra olortra io erecl costa
Prego,prego
