Truth,Decoded
Buongiorno io sono Mario,buongiorno io sono mario
Prego,prego
Le auguro una buona giornata,le auguro una buona giornata
Buonasera io sono Mario,buonoaoer io sono mario
Quanto costa il biglietto,tutto costa il biglietto
E in offerta costa dieci euro,e in ora lo io lei euro
"Certo volentieri, io lo prendero macchiato",ertion totoro lo lo prendero macchiato
Perfetto vorrei comprarne due.,perfetorei comprarne due
Si grazie e arrivederci,lo lo arrivederci
Tutto bene grazie,tutto bene grazie
Certo ecco a lei vuole un sacchetto,e lo ocoaei vuole un sacuo
Prendiamo un caffe al bar,prendiamo un caffe al bar
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero poti chiedere al autista
Salve quanto costa quell articolo,erfeo sono io
Tutto bene tu,tutto bene tu
Buongiorno io sono Mario,buongiorno io sono mario
