Truth,Decoded
Buongiorno io sono Mario,lo lo lo io
Prego,lo
Le auguro una buona giornata,un lo lo lo
Buonasera io sono Mario,utoario io
Quanto costa il biglietto,lo lo lo lo
E in offerta costa dieci euro,teoao lo
"Certo volentieri, io lo prendero macchiato",rtoriro lo a lo
Perfetto vorrei comprarne due.,lo lo a
Si grazie e arrivederci,lo lo io
Tutto bene grazie,buona tu
Certo ecco a lei vuole un sacchetto,un a lo io lo
Prendiamo un caffe al bar,tra a lo a
Purtroppo non lo so pero potresti chiedere all autista,tutto lo lo lo lo io una
Salve quanto costa quell articolo,lo tutto
Tutto bene tu,butobe io
Buongiorno io sono Mario,sono io
