Truth,Decoded
Va bene grazie lo stesso,va grazie lo stesso
Si grazie e arrivederci,si pero si e ararvie vedeuro
Certo ecco a lei vuole un sacchetto,certo ecco lo lei lo lenoun sachrto
A che ora arriva il pullman,a che ora arriva il pullman
Tutto bene grazie,tutto bene grazie
Prego,prego
Prendiamo un caffe al bar,prediamouncafe al bar
Buongiorno io sono Mario,buongiorno io sono mario
E in offerta costa dieci euro,e in offerta costa dieci euro
Le auguro una buona giornata,le auguro una buona giornata
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere autista
Va bene grazie lo stesso,va bene grazie lo stesso
Si grazie e arrivederci,in griveziero
Salve quanto costa quell articolo,salve quanto costa articolo
A che ora arriva il pullman,a che ora arriva il pullman
Certo ecco a lei vuole un sacchetto,certo ecco a lei vuole un sacchetto
