Truth,Decoded
Salve quanto costa quell articolo,lo a e lo
Piacere Luigi come stai,lo e io
E in offerta costa dieci euro,e io le io lo
"Certo volentieri, io lo prendero macchiato",e lo
Piacere Luigi come stai,e e tu
Quanto costa il biglietto,e lo
Le auguro una buona giornata,e lo e e
A che ora arriva il pullman,lo e io
Si grazie e arrivederci,certo
Va bene grazie lo stesso,e e io
Prego,lei
Prendiamo un caffe al bar,pero e a
Tutto bene tu,e e io
Salve quanto costa quell articolo,e lo
Perfetto vorrei comprarne due.,e lo io e e tu
Tutto bene grazie,e io
