Truth,Decoded
Buonasera io sono Mario,bene tra io lo un mario
E in offerta costa dieci euro,e si
Buongiorno io sono Mario,pero tu
Certo ecco a lei vuole un sacchetto,pero a atrace
Purtroppo non lo so pero potresti chiedere all autista,pero a lo a lo si il autista
Dovrebbe arrivare tra qualche minuto,prego ravre duemunuto
"Certo volentieri, io lo prendero macchiato",certo olriei io lo io non pero macchiato
Salve quanto costa quell articolo,e due un a a il icolo
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti che che al autista
Piacere Luigi come stai,piacere luigi come stai
Le auguro una buona giornata,le auguro una buona ora
Quanto costa il biglietto,quanto costa il biglietto
Dovrebbe arrivare tra qualche minuto,dovobe arrivare so quanto io
Buonasera io sono Mario,buona oaser lo io sono mario
Perfetto vorrei comprarne due.,pfetoero lo lei comprarne un
Tutto bene tu,tutto bene tu
