Truth,Decoded
Buonasera io sono Mario,bunoerai sono mario
E in offerta costa dieci euro,e io dieci
Buongiorno io sono Mario,buonoario
Certo ecco a lei vuole un sacchetto,pero lo ora aielan
Purtroppo non lo so pero potresti chiedere all autista,purepop si lo a drilatista
Dovrebbe arrivare tra qualche minuto,prego bar alutn
"Certo volentieri, io lo prendero macchiato",certo lei io io non pero macchiato
Salve quanto costa quell articolo,salve sono tu il aicuo
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti che e autista
Piacere Luigi come stai,piacere un come stai
Le auguro una buona giornata,leauo un boninoto
Quanto costa il biglietto,quanto ososa il biglietto
Dovrebbe arrivare tra qualche minuto,drobe arriva so a so
Buonasera io sono Mario,buona pero io sono mario
Perfetto vorrei comprarne due.,perterio io omlane un
Tutto bene tu,tutto bene tu
