Truth,Decoded
Buonasera io sono Mario,bunoear lo mario
E in offerta costa dieci euro,e dieci
Buongiorno io sono Mario,lo tu
Certo ecco a lei vuole un sacchetto,e lo dieci
Purtroppo non lo so pero potresti chiedere all autista,e si perlautista
Dovrebbe arrivare tra qualche minuto,pretorare dluto
"Certo volentieri, io lo prendero macchiato",certo lo io lo io non pero macchiato
Salve quanto costa quell articolo,certo un un all aicouto
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pepoporesti chiecro al autista
Piacere Luigi come stai,piacere un io come stai
Le auguro una buona giornata,le a lo una non lo
Quanto costa il biglietto,quanto costa il biglietto
Dovrebbe arrivare tra qualche minuto,drvrob arrivare a uasosuo
Buonasera io sono Mario,tu oaser lo io sono mario
Perfetto vorrei comprarne due.,ertoero io comprarne un
Tutto bene tu,tutto bene tu
