Truth,Decoded
Buongiorno io sono Mario,buongiorno io sono mario
Prego,prego
Le auguro una buona giornata,euro una lo giornata
Buonasera io sono Mario,buonosrerao lo mario
Quanto costa il biglietto,purteonco so iomlito
E in offerta costa dieci euro,in ofertaoi euro
"Certo volentieri, io lo prendero macchiato",rtontoroio lo lo prendero mario
Perfetto vorrei comprarne due.,prego ora comprarne un
Si grazie e arrivederci,tuonoe osiero
Tutto bene grazie,tutto bene io
Certo ecco a lei vuole un sacchetto,certo lo lo a vuole un lo
Prendiamo un caffe al bar,prego lo a lo lo bar
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so lo pero so chiedere lo autista
Salve quanto costa quell articolo,pero anuo
Tutto bene tu,tutto bene tu
Buongiorno io sono Mario,buonionronrn io sono mario
