Truth,Decoded
Salve quanto costa quell articolo,salve quanto costa il articolo
Piacere Luigi come stai,piacere luigi come stai
E in offerta costa dieci euro,e in offerta costa dieci euro
"Certo volentieri, io lo prendero macchiato",prego pindie alata
Piacere Luigi come stai,piacere liuocom stai
Quanto costa il biglietto,a e lo lo si lo lilsta
Le auguro una buona giornata,a a lo come a ora
A che ora arriva il pullman,a a orivaln lo
Si grazie e arrivederci,prezci
Va bene grazie lo stesso,a e a e veveieurti
Prego,prego
Prendiamo un caffe al bar,prendiamo ancafe bar
Tutto bene tu,pero lo e si
Salve quanto costa quell articolo,a tra grazie euro
Perfetto vorrei comprarne due.,a a vororora e dredela
Tutto bene grazie,certo bene io
