Truth,Decoded
Salve quanto costa quell articolo,a a quanto costa quell articolo
Piacere Luigi come stai,piacere luigi come stai
E in offerta costa dieci euro,e in offerta costa dieci euro
"Certo volentieri, io lo prendero macchiato",prego pide a
Piacere Luigi come stai,piacere io stai
Quanto costa il biglietto,tu renilita
Le auguro una buona giornata,a a lo amoaioe a ora
A che ora arriva il pullman,a a ora va lo e
Si grazie e arrivederci,grazie
Va bene grazie lo stesso,a reaza lei
Prego,prego
Prendiamo un caffe al bar,prendiamo rnafe bar
Tutto bene tu,pretieie lo
Salve quanto costa quell articolo,a gragac euro
Perfetto vorrei comprarne due.,a a a vorora pridre lo
Tutto bene grazie,prego gate
