Truth,Decoded
Va bene grazie lo stesso,vbrebe grazie lo stesso
Si grazie e arrivederci,si ora oaie e araivie vieceuata
Certo ecco a lei vuole un sacchetto,certo ecco lei lo lo le un samcrato
A che ora arriva il pullman,a che ora arriva il pullman
Tutto bene grazie,tutobone grazie
Prego,prego
Prendiamo un caffe al bar,preniamouncafe al bar
Buongiorno io sono Mario,buongiorno io sono mario
E in offerta costa dieci euro,e in offerta costa dieci euro
Le auguro una buona giornata,le auguro una buona giornata
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo a pero potresti chiedere al autista
Va bene grazie lo stesso,va bene grazie lo sono
Si grazie e arrivederci,bene grazezieo
Salve quanto costa quell articolo,salve quanto cocuel articolo
A che ora arriva il pullman,a che ora arriva il pullman
Certo ecco a lei vuole un sacchetto,certo e lo a lei vuole un sacchetto
