Truth,Decoded
Piacere Luigi come stai,piacere io come stai
Quanto costa il biglietto,preoni io lei autista
Buonasera io sono Mario,a buaesra io sono mario
Tutto bene tu,qrtuto bene gieto
E in offerta costa dieci euro,e egvidierci
Va bene grazie lo stesso,a reata lei lo
Dovrebbe arrivare tra qualche minuto,e razo ravare duemnuto
Prendiamo un caffe al bar,prendiamo rncafe al
Si grazie e arrivederci,e greazici
Le auguro una buona giornata,a a quanto coail a giornata
Salve quanto costa quell articolo,a grazie io un
Tutto bene grazie,tutto un io
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Buongiorno io sono Mario,buongiorno io sono mario
Tutto bene tu,tutto bene tu
Perfetto vorrei comprarne due.,perfetto io lei comprarne due
