Truth,Decoded
Buongiorno io sono Mario,lo lo lo io
Tutto bene grazie,lo lo
Buonasera io sono Mario,lo pero io
Tutto bene tu,lo io
"Certo volentieri, io lo prendero macchiato",reorio io
A che ora arriva il pullman,lo lo io
Va bene grazie lo stesso,lo bene e lo
Si grazie e arrivederci,e certo
Quanto costa il biglietto,lo io
Prego,lo
Le auguro una buona giornata,lo lo lo a
Perfetto vorrei comprarne due.,lo lo
Certo ecco a lei vuole un sacchetto,lo lo
Purtroppo non lo so pero potresti chiedere all autista,lo lo lo rerer uisto
Prendiamo un caffe al bar,lo e lo
Dovrebbe arrivare tra qualche minuto,lo e lo
