Truth,Decoded
Buongiorno io sono Mario,buongiorno io sono mario
Prendiamo un caffe al bar,prendiamo un a lo bar
Perfetto vorrei comprarne due.,certo vorrei comprarne due
Buonasera io sono Mario,buonasera io sono mario
Tutto bene tu,tutto bene tu
Piacere Luigi come stai,piacere io come stai
Quanto costa il biglietto,quanto costa biglietto
Prego,prego
Tutto bene grazie,tutto bene grazie
E in offerta costa dieci euro,e in offerta a io io
Dovrebbe arrivare tra qualche minuto,drbenb e arrivare traqal che minuto
"Certo volentieri, io lo prendero macchiato",certovoenei io lo lenero achriato
Va bene grazie lo stesso,tutbene raeso
Piacere Luigi come stai,piacerueui un lo io
A che ora arriva il pullman,a e ora arriva il pullman
Dovrebbe arrivare tra qualche minuto,drob e arrivare tra quell che minuto
