Truth,Decoded
Buongiorno io sono Mario,bungoronro sono mario
Prego,prego
Le auguro una buona giornata,lo a a una garato
Buonasera io sono Mario,butoe non mario
Quanto costa il biglietto,putuono lo sonlileto
E in offerta costa dieci euro,tu ofeaoiro
"Certo volentieri, io lo prendero macchiato",ertoro lo lo dromacio
Perfetto vorrei comprarne due.,prego come un
Si grazie e arrivederci,tuonoe certo
Tutto bene grazie,tutto bene io
Certo ecco a lei vuole un sacchetto,certo a vuole un io
Prendiamo un caffe al bar,pero ora a a a
Purtroppo non lo so pero potresti chiedere all autista,puropono lo lo pero srosirire un costa
Salve quanto costa quell articolo,lo lo io
Tutto bene tu,a bene tu
Buongiorno io sono Mario,buononri sono mario
