Truth,Decoded
Salve quanto costa quell articolo,buona io sono mario
A che ora arriva il pullman,a che ora arriva il pullman
Buonasera io sono Mario,buongoran io sono mario
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Prendiamo un caffe al bar,prendiamo un caffe al bar
Va bene grazie lo stesso,tutbene lo
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero pero chiedere al autista
Certo ecco a lei vuole un sacchetto,certo ecco a lei vuole un sacurto
Tutto bene tu,tutto bene tu
"Certo volentieri, io lo prendero macchiato",prego piede lo
A che ora arriva il pullman,e che ora va lo lo un
Buongiorno io sono Mario,buona lo io
Certo ecco a lei vuole un sacchetto,preaua uotrar tu
Purtroppo non lo so pero potresti chiedere all autista,prego lo lo io ora sriechiedrel autista
Perfetto vorrei comprarne due.,e a vorlror mario lo
Prego,prego
