Truth,Decoded
Buongiorno io sono Mario,buongiorno io sono mario
Prego,prego
Le auguro una buona giornata,le auguro una buona giornata
Buonasera io sono Mario,buonasera a io so mario
Quanto costa il biglietto,prteono so io iglietista
E in offerta costa dieci euro,e in oferaco io e euro
"Certo volentieri, io lo prendero macchiato",ertuontoterio lo lo prendero macchiato
Perfetto vorrei comprarne due.,perfetorei comprarne due
Si grazie e arrivederci,pero lo e lo vecurtito
Tutto bene grazie,tutto bene grazie
Certo ecco a lei vuole un sacchetto,certo sono a e vuole un certo
Prendiamo un caffe al bar,pruonamo un a e il bar
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero costa hiede al autista
Salve quanto costa quell articolo,pcerfe e aoceomauito
Tutto bene tu,tutto bene io
Buongiorno io sono Mario,buongiorno io sono mario
