Truth,Decoded
Salve quanto costa quell articolo,certo lo vuole sauto
A che ora arriva il pullman,a che ora arriva il pullman
Buonasera io sono Mario,buonasera io sono mario
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Prendiamo un caffe al bar,prendiamo un caffe al bar
Va bene grazie lo stesso,butbne razlo stesso
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero io scedre al autista
Certo ecco a lei vuole un sacchetto,certo ecco a lei vuole un sacueo
Tutto bene tu,tutto bene tu
"Certo volentieri, io lo prendero macchiato",prevoidelalata
A che ora arriva il pullman,a e a al msan
Buongiorno io sono Mario,buona io
Certo ecco a lei vuole un sacchetto,e reavruoacai
Purtroppo non lo so pero potresti chiedere all autista,prevoiedri lo autista
Perfetto vorrei comprarne due.,e a voaloradadrelta
Prego,prego
