Truth,Decoded
Buongiorno io sono Mario,buongiorno io sono mario
Prego,prego
Le auguro una buona giornata,le auguro una buona giornata
Buonasera io sono Mario,buonasera lo sono mario
Quanto costa il biglietto,purteo lo so il biglietto
E in offerta costa dieci euro,e in offerta costa dieci euro
"Certo volentieri, io lo prendero macchiato",certo toleteri io lo prendero macchiato
Perfetto vorrei comprarne due.,perfetorei comprarne due
Si grazie e arrivederci,lo lo e va vaececrto
Tutto bene grazie,tutto bene io
Certo ecco a lei vuole un sacchetto,certo sono lei vuole un sacurto
Prendiamo un caffe al bar,prendiamo un caffe al bar
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere al autista
Salve quanto costa quell articolo,certo lo lo tutto
Tutto bene tu,tutto bene tu
Buongiorno io sono Mario,buongiorno io sono mario
