Truth,Decoded
Buongiorno io sono Mario,buoionionrno sono mario
Tutto bene grazie,tutto bene grazie
Buonasera io sono Mario,ronsaserao sonomario
Tutto bene tu,lo bene un
"Certo volentieri, io lo prendero macchiato",certetoentiri io lo prendero mario
A che ora arriva il pullman,e che arriva ionpman
Va bene grazie lo stesso,va bene grezaele sono
Si grazie e arrivederci,si e e rziesi
Quanto costa il biglietto,qtoe grlto
Prego,prego
Le auguro una buona giornata,le auguro una buona giornata
Perfetto vorrei comprarne due.,perteriei comprarnedue
Certo ecco a lei vuole un sacchetto,certo lo a e vivule un certo
Purtroppo non lo so pero potresti chiedere all autista,peropnonorer orerereare auaiato
Prendiamo un caffe al bar,prego un e a a
Dovrebbe arrivare tra qualche minuto,drvrob aeariare a al e quanto
