Truth,Decoded
Salve quanto costa quell articolo,loeao lo un lacoto
Piacere Luigi come stai,pruouoi
E in offerta costa dieci euro,rofarco io
"Certo volentieri, io lo prendero macchiato",prerdlo
Piacere Luigi come stai,prego e stai
Quanto costa il biglietto,tra e
Le auguro una buona giornata,pero lo lo a a
A che ora arriva il pullman,prenie a
Si grazie e arrivederci,prego
Va bene grazie lo stesso,e lei
Prego,pero
Prendiamo un caffe al bar,pereila a lo a
Tutto bene tu,pruoni stai
Salve quanto costa quell articolo,srenri
Perfetto vorrei comprarne due.,pero ioede lo si
Tutto bene grazie,bene tu
