Truth,Decoded
Va bene grazie lo stesso,vtetbene grazie e sono
Si grazie e arrivederci,si va io e arivei
Certo ecco a lei vuole un sacchetto,certo lo lo e lo uenpum achto
A che ora arriva il pullman,a che ora arriva il pullman
Tutto bene grazie,tutto bene grazie
Prego,prego
Prendiamo un caffe al bar,prendiamo uncaflal bar
Buongiorno io sono Mario,buonoioso si sono mario
E in offerta costa dieci euro,e in offerta costa io
Le auguro una buona giornata,lo auguro una buona giornata
Purtroppo non lo so pero potresti chiedere all autista,purtroppo un so so pero potresti chiedere all autista
Va bene grazie lo stesso,va bene grazie so
Si grazie e arrivederci,ientofe aravoeieo
Salve quanto costa quell articolo,a le quanto costa atico
A che ora arriva il pullman,a che a arriva il pullman
Certo ecco a lei vuole un sacchetto,certo a lo a lei vuole un achto
