Truth,Decoded
Buonasera io sono Mario,prine a io sono mario
E in offerta costa dieci euro,e gidi
Buongiorno io sono Mario,pero tu
Certo ecco a lei vuole un sacchetto,e lo octatadiceuti
Purtroppo non lo so pero potresti chiedere all autista,pero lo si il autista
Dovrebbe arrivare tra qualche minuto,prego ravre undlumuto
"Certo volentieri, io lo prendero macchiato",certo eolele io io lo prendero macchiato
Salve quanto costa quell articolo,ecvue buona lo il aicourto
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere al autista
Piacere Luigi come stai,piacere io come stai
Le auguro una buona giornata,le auguro una buona gioato
Quanto costa il biglietto,quanto costa lo biglietto
Dovrebbe arrivare tra qualche minuto,drvrobe arrivare so quanto tutto
Buonasera io sono Mario,buonasera lo io sono mario
Perfetto vorrei comprarne due.,perfetoerorei comprarne un
Tutto bene tu,tutto bene tu
